"%d Catalog Price Rules based on ""%s"" attribute have been disabled.,""%d Quy định giá danh mục dựa trên """"%s"""" thuộc tính đã bị vô hiệu hóa."
"Actions,""Các hành động"
"Active,""Hoạt động"
"Add New Rule,""Thêm quy định mới"
"An error occurred while deleting the rule. Please review the log and try again.,""Đã xảy ra lỗi khi xóa các quy tắc. Vui lòng xem lại log và thử lại."
"An error occurred while saving the rule data. Please review the log and try again.,""Đã xảy ra lỗi khi lưu các quy tắc. Vui lòng xem lại log và thử lại."
"Apply,""Áp dụng"
"Apply Rules,""Áp dụng các quy định"
"Attribute Set,""Thiết lập thuộc tính"
"By Fixed Amount,""Theo số lượng cố định"
"By Percentage of the Original Price,""Theo tỷ lệ phần trăm của giá gốc"
"Catalog,""Danh mục"
"Catalog Price Rule,""Quy định giá danh mục"
"Catalog Price Rules,""Các quy định giá danh mục"
"Category,""Loại hàng"
"Conditions,""Các điều kiện"
"Conditions (leave blank for all products),""Các điều kiện (để trống tất cả các sản phẩm)"""
"Conditions Combination,""Kết hợp các điều kiện"""
"Customer Groups,""Các nhóm khách hàng"""
"Customer Registered: %s,""Khách hàng đã đăng kí: %s"""
"Customer is a New Buyer: %s,""Khách hàng là người mua mới: %s"""
"Date Expire,""Ngày hết hạn"
"Date From,""Từ ngày"
"Date Start,""Ngày bắt đầu"
"Date To,""Đến ngày"
"Delete Rule,""Xóa quy định"
"Description,""Mô tả"
"Description: %s,""Mô tả: %s"
"Discount Amount,""Số lượng giảm giá"
"Edit Rule,""Sửa quy định"""
"Edit Rule '%s',""Sửa quy định '%s'"""
"Enable Discount to Subproducts,""Cho phép giảm giá các sản phẩm phụ"""
"Expire at: %s,""Hết hạn vào: %s"""
"From Date,""Từ ngày"""
"General Information,""Thông tin chung"""
"ID,""ID"""
"Inactive,""Không hoạt động"""
"NOT LOGGED IN,""CHƯA ĐĂNG NHẬP"""
"Name: %s,""Tên: %s"""
"New Rule,""Quy định mới"""
"No,""Không"""
"Options,""Lựa chọn"""
"Priority,""Quyền ưu tiên"""
"Product Attribute,""Thuộc tính sản phẩm"""
"Promotions,""Khuyến mới"""
"Rule Information,""Thông tin quy định"""
"Rule Name,""Tên quy định"""
"Save Rule,""Lưu quy định"""
"Save and Apply,""Lưu và áp dụng"""
"Save and Continue Edit,""Lưu và tiếp tục sửa"""
"Start at: %s,""Bắt đầu tại: %s"""
"Status,""Tình trạng"""
"Stop Further Rules Processing,""Dừng các quy định ngoài tiến trình"""
"The rule has been deleted.,""Quy định đã xóa."""
"The rule has been saved.,""Quy định đã lưu."""
"The rules have been applied.,""Các quy định đã được áp dụng."""
"There are rules that have been changed but were not applied. Please, click Apply Rules in order to see immediate effect in the catalog.,""Các quy định đã được thay đổi nhưng chưa được áp dụng. Vui lòng nhấn vào Áp dụng các quy định để thấy được sự thay đổi trong danh mục."""
"This rule no longer exists.,""Quy định này không tồn tại."""
"To Date,""Đến ngày"""
"To Fixed Amount,""Với số lượng cố định"""
"To Percentage of the Original Price,""Với tỷ lệ phần trăm của giá gốc"""
"Unable to apply rules.,""Không thể áp dụng các quy định."""
"Unable to find a rule to delete.,""Không thể tìm thấy quy định để xóa."""
"Update Prices Using the Following Information,""Giá cập nhật sử dụng thông tin sau"""
"Update product's %s %s: %s,""Sản phẩm cập nhật %s %s: %s"""
"Websites,""Trang web"""
"Wrong rule specified.,""Các quy định sai được chỉ rõ."""
"Yes,""Đồng ý"""
