"Abandoned Carts","Giỏ hàng trống"
"Abandoned carts","Giỏ hàng trống"
"Action","Hành động"
"Add to Cart","Thêm vào giỏ hàng"
"Add to Compare","So sánh"
"Add to Wishlist","Sản phẩm yêu thích"
"Any","Bất kỳ"
"Applied Coupon","Đã áp dụng phiếu giảm giá"
"Applies to Any of the Specified Order Statuses","Áp dụng cho bất kỳ trạng thái nào của đơn hàng"
"Are you sure you want to refresh lifetime statistics? There can be performance impact during this operation.","Bạn có chắc muốn làm mới thời gian thống kê? Có thể có tác động hiệu quả trong hoạt động này."
"Are you sure?","Bạn có chắc?"
"Avg. Approved Rating","Đánh giá trung bình được chấp nhận"
"Avg. Rating","Đánh giá trung bình"
"Bestsellers","Sản phẩm mua nhiều"
"Bought from wishlists","Mua từ ưa thích"
"CSV","CSV"
"Carts","Giỏ hàng"
"Catalog Category (Without Subcategories)","Danh mục loại hàng (không có mục con)"
"Compared Products Grid Template","Mẫu lưới so sánh sản phẩm"
"Compared Products List Template","Mẫu danh sách so sánh sản phẩm"
"Coupons","Phiếu giảm giá"
"Coupons Usage Report","Báo cáo sử dụng phiếu giảm giá"
"Created At","Tạo ra tại"
"Current Month Starts","Bắt đầu tháng hiện tại"
"Customer","Khách hàng"
"Customer Name","Tên khách hàng"
"Customer Tags","Tag của khách hàng"
"Customers","Khách hàng"
"Customers Report","Báo cáo Khách hàng"
"Customers Reviews","Nhận xét của khách hàng"
"Customers Tags","Tags của khách hàng"
"Customers by Number of Orders","Số đơn hàng của khách hàng"
"Customers by Orders Total","Tổng đơn hàng của khách hàng"
"Customers by number of orders","Số đơn hàng của khách hàng"
"Customers by orders total","Tổng đơn hàng của khách hàng"
"Customers that have wishlist: %s%","Khách hàng có danh sách ưa thích: %s%"
"Dashboard","Màn hình chính"
"Day","Ngày"
"Default Recently Compared Products Count","So sánh số lượng sản phẩm mặc định gần đây"
"Default Recently Viewed Products Count","Xem số lượng sản phẩm mặc định gần đây"
"Description","Thông tin mô tả"
"Detail","Chi tiết"
"Downloads","Tải về"
"Email","Email"
"Empty Rows","Dòng trống"
"Excel XML","Excel XML"
"Filter","Lọc"
"First Name","Tên"
"From","Từ"
"Guest","Khách"
"Hits","Số lượng truy cập"
"ID","ID"
"IP Address","Địa chỉ IP"
"Index model name must be defined","Chỉ số tên mẫu phải được xác định"
"Invalid date specified.","Ngày không hợp lệ."
"Invoiced","Lập hóa đơn"
"Items in Cart","Các đề mục trong giỏ hàng"
"Last Name","Họ"
"Last Review","Xem xét cuối cùng"
"Link","Liên kết"
"List of Products Recently Compared and Removed from the Compare List by Visitor","Danh sách sản phẩm so sánh gần đây và đã loại bỏ khỏi danh sách"
"List of Products Recently Viewed by Visitor","Danh sách sản phẩm xem gần đây của khách hàng"
"Low Stock","Cổ phần thấp"
"Low stock","Cổ phần thấp"
"Match Period To","Giai đoạn phù hợp để"
"Month","Tháng"
"Most Viewed","Xem nhiều nhất"
"Name","Tên"
"New Accounts","Tài khoản mới"
"No","Không"
"Number Added","Thêm số lượng"
"Number Fulfilled","Số lượng hoàn thành"
"Number Of Reviews","Số lượng nhận xét"
"Number Purchased","Số lượng mua"
"Number Viewed","Số lượng xem"
"Number of Items","Số lượng mục"
"Number of New Accounts","Số lượng tài khoản mới"
"Number of Products to display","Số lượng sản phẩm hiển thị"
"Number of Reviews","Số lượng nhận xét"
"Number of Times Deleted","Số lượng lần xóa"
"Number of Total Tags","Số lượng tổng tags"
"Number of Unique Tags","Số lượng tags độc đáo"
"Number of Views","Số lượng xem"
"Number of items bought from a wishlist: %s","Số lượng mục mua từ ưa thích: %s"
"Number of times wishlists have been shared (emailed): %s","Số lượng lần ưa thích được chia sẻ (gửi qua email): %s"
"Number of wishlist conversions: %s","Số lượng chuyển đổi ưa thích: %s"
"Number of wishlist referrals: %s","Số lượng giới thiệu ưa thích: %s"
"Number of wishlists: %s","Số lượng ưa thích: %s"
"Order Status","Trạng thái đơn hàng"
"Order Taxes Report Grouped by Tax Rate","Báo cáo thuế của đơn hàng xét theo tỷ giá thuế"
"Orders","Đơn hàng"
"Out of stock","Hết hàng"
"Period","Giai đoạn"
"Poducts Report","Báo cáo sản phẩm"
"Popular Tags","Tags phổ biến"
"Popularity","Phổ biến"
"Price","Giá"
"Product Name","Tên sản phẩm"
"Product Reviews","Nhận xét sản phẩm"
"Product SKU","Sản phẩm SKU"
"Product Tags","Tags sản phẩm"
"Products","Sản phẩm"
