"Collected Files Count,""Thu thập các tập tin đếm"""
"Compilation,""Biên dịch"""
"Compilation State,""Trạng thái biên dịch"""
"Compilation error,""Lỗi biên dịch"""
"Compiled,""Biên tập"""
"Compiled Scopes Count,""Biên tập phạm vi đếm"""
"Compiler Status,""Tình trạng biên dịch"""
"Compiler include path is disabled.,""Biên dịch gồm đường dẫn bị vô hiệu hóa."""
"Compiler include path is enabled.,""Biên dịch gồm đường dẫn được kích hoạt."""
"Directory ""%s"" must be writeable,""Thư mục """"%s"""" phải ghi được"""
"Disable,""Vô hiệu hóa"""
"Disabled,""Đã được vô hiệu hóa"""
"Enable,""Kích hoạt"""
"Enabled,""Đã được kích hoạt"""
"File ""%s"" must be writeable,""Tập tin """"%s"""" phải ghi được"""
"Not Compiled,""Không biên tập được"""
"Run Compilation Process,""Chạy trình biên dịch"""
"Scopes Compilation Settings,""Các cài đặt phạm vi biên dịch"""
"System,""Hệ thống"""
"The compilation has completed.,""Biên dịch hoàn thành."""
"Tools,""Công cụ"""
